usage_id,facility_id,district,date,blood_group,units_used,is_spike_day,spike_reason
USG000422,FAC002,Ballari,2025-08-22,A-,5,True,Local incident spike
USG000423,FAC002,Ballari,2025-08-23,B-,1,False,
USG000424,FAC002,Ballari,2025-08-23,AB-,2,False,
USG000425,FAC002,Ballari,2025-08-24,O+,1,False,
USG000426,FAC002,Ballari,2025-08-25,A+,4,False,
USG000427,FAC002,Ballari,2025-08-27,O-,3,False,
USG000428,FAC002,Ballari,2025-08-30,O+,3,False,
USG000429,FAC002,Ballari,2025-08-30,A+,3,False,
USG000430,FAC002,Ballari,2025-08-30,AB+,4,False,
USG000431,FAC002,Ballari,2025-08-31,O+,3,False,
USG000432,FAC002,Ballari,2025-09-01,O+,2,False,
USG000433,FAC002,Ballari,2025-09-01,AB+,2,False,
USG000434,FAC002,Ballari,2025-09-03,O-,3,False,
USG000435,FAC002,Ballari,2025-09-04,A+,3,False,
USG000436,FAC002,Ballari,2025-09-05,B+,1,False,
USG000437,FAC002,Ballari,2025-09-05,A-,1,False,
USG000438,FAC002,Ballari,2025-09-06,O+,4,False,
USG000439,FAC002,Ballari,2025-09-07,O+,2,False,
USG000440,FAC002,Ballari,2025-09-07,B+,3,False,
USG000441,FAC002,Ballari,2025-09-07,A+,1,False,
USG000442,FAC002,Ballari,2025-09-07,AB+,3,False,
USG000443,FAC002,Ballari,2025-09-08,AB+,1,False,
USG000444,FAC002,Ballari,2025-09-09,A+,1,False,
USG000445,FAC002,Ballari,2025-09-10,A+,2,False,
USG000446,FAC002,Ballari,2025-09-11,B+,3,False,
USG000447,FAC002,Ballari,2025-09-11,AB+,2,False,
USG000448,FAC002,Ballari,2025-09-11,A-,4,False,
USG000449,FAC002,Ballari,2025-09-14,O-,1,False,
USG000450,FAC002,Ballari,2025-09-15,O-,2,False,
USG000451,FAC002,Ballari,2025-09-16,O+,3,True,Festival travel peak (Dasara)
USG000452,FAC002,Ballari,2025-09-16,O-,3,True,Festival travel peak (Dasara)
USG000453,FAC002,Ballari,2025-09-17,AB-,2,True,Festival travel peak (Dasara)
USG000454,FAC002,Ballari,2025-09-18,B+,3,True,Festival travel peak (Dasara)
USG000455,FAC002,Ballari,2025-09-18,AB+,2,True,Festival travel peak (Dasara)
USG000456,FAC002,Ballari,2025-09-19,B+,2,True,Festival travel peak (Dasara)
USG000457,FAC002,Ballari,2025-09-22,AB-,4,True,Festival travel peak (Dasara)
USG000458,FAC002,Ballari,2025-09-23,B-,4,True,Festival travel peak (Dasara)
USG000459,FAC002,Ballari,2025-09-24,B+,5,True,Festival travel peak (Dasara)
USG000460,FAC002,Ballari,2025-09-24,AB-,4,True,Festival travel peak (Dasara)
USG000461,FAC002,Ballari,2025-09-26,O+,3,True,Festival travel peak (Dasara)
USG000462,FAC002,Ballari,2025-09-26,AB+,3,True,Festival travel peak (Dasara)
USG000463,FAC002,Ballari,2025-09-27,B-,1,True,Festival travel peak (Dasara)
USG000464,FAC002,Ballari,2025-09-28,O+,2,True,Festival travel peak (Dasara)
USG000465,FAC002,Ballari,2025-09-28,B+,3,True,Festival travel peak (Dasara)
USG000466,FAC002,Ballari,2025-09-28,A+,6,True,Festival travel peak (Dasara)
USG000467,FAC002,Ballari,2025-09-28,O-,5,True,Festival travel peak (Dasara)
USG000468,FAC002,Ballari,2025-09-29,B+,6,True,Festival travel peak (Dasara)
USG000469,FAC002,Ballari,2025-09-30,O+,6,True,Festival travel peak (Dasara)
USG000470,FAC002,Ballari,2025-09-30,B+,6,True,Festival travel peak (Dasara)
USG000471,FAC002,Ballari,2025-09-30,A+,3,True,Festival travel peak (Dasara)
USG000472,FAC002,Ballari,2025-10-01,A-,4,True,Festival travel peak (Dasara)
USG000473,FAC002,Ballari,2025-10-01,AB-,6,True,Festival travel peak (Dasara)
USG000474,FAC002,Ballari,2025-10-02,B+,6,True,Festival travel peak (Dasara)
USG000475,FAC002,Ballari,2025-10-03,B+,3,True,Festival travel peak (Dasara)
USG000476,FAC002,Ballari,2025-10-03,O-,6,True,Festival travel peak (Dasara)
USG000477,FAC002,Ballari,2025-10-03,A-,2,True,Festival travel peak (Dasara)
USG000478,FAC002,Ballari,2025-10-03,AB-,3,True,Festival travel peak (Dasara)
USG000479,FAC002,Ballari,2025-10-04,O+,4,True,Festival travel peak (Dasara)
USG000480,FAC002,Ballari,2025-10-05,B+,6,True,Festival travel peak (Dasara)
USG000481,FAC002,Ballari,2025-10-06,O+,2,True,Festival travel peak (Dasara)
USG000482,FAC002,Ballari,2025-10-07,A+,2,True,Festival travel peak (Dasara)
USG000483,FAC002,Ballari,2025-10-07,B-,4,True,Festival travel peak (Dasara)
USG000484,FAC002,Ballari,2025-10-07,AB-,2,True,Festival travel peak (Dasara)
USG000485,FAC002,Ballari,2025-10-08,A-,3,True,Festival travel peak (Dasara)
USG000486,FAC002,Ballari,2025-10-09,AB+,3,True,Festival travel peak (Dasara)
USG000487,FAC002,Ballari,2025-10-10,O+,5,True,Festival travel peak (Dasara)
USG000488,FAC002,Ballari,2025-10-10,B-,2,True,Festival travel peak (Dasara)
USG000489,FAC002,Ballari,2025-10-12,O+,2,False,
USG000490,FAC002,Ballari,2025-10-12,A+,1,False,
USG000491,FAC002,Ballari,2025-10-17,B+,2,False,
USG000492,FAC002,Ballari,2025-10-18,A+,1,False,
USG000493,FAC002,Ballari,2025-10-18,AB-,1,False,
USG000494,FAC002,Ballari,2025-10-21,O+,3,False,
USG000495,FAC002,Ballari,2025-10-22,O+,2,False,
USG000496,FAC002,Ballari,2025-10-22,A+,3,False,
USG000497,FAC002,Ballari,2025-10-23,B+,6,True,Local incident spike
USG000498,FAC002,Ballari,2025-10-25,AB+,4,False,
USG000499,FAC002,Ballari,2025-10-26,AB-,3,False,
USG000500,FAC002,Ballari,2025-10-28,O+,1,False,
USG000501,FAC002,Ballari,2025-10-31,O+,3,False,
USG000502,FAC002,Ballari,2025-11-01,B-,2,False,
USG000503,FAC002,Ballari,2025-11-02,A+,2,False,
USG000504,FAC002,Ballari,2025-11-02,AB-,4,False,
USG000505,FAC002,Ballari,2025-11-03,A+,2,False,
USG000506,FAC002,Ballari,2025-11-03,AB+,4,False,
USG000507,FAC002,Ballari,2025-11-04,O+,2,False,
USG000508,FAC002,Ballari,2025-11-04,B+,3,False,
USG000509,FAC002,Ballari,2025-11-07,A+,2,False,
USG000510,FAC002,Ballari,2025-11-07,A-,4,False,
USG000511,FAC002,Ballari,2025-11-08,O+,4,False,
USG000512,FAC002,Ballari,2025-11-11,O+,2,False,
USG000513,FAC002,Ballari,2025-11-11,AB-,1,False,
USG000514,FAC002,Ballari,2025-11-12,B+,1,False,
USG000515,FAC002,Ballari,2025-11-12,A-,1,False,
USG000516,FAC002,Ballari,2025-11-14,B+,4,False,
USG000517,FAC002,Ballari,2025-11-14,A+,4,False,
USG000518,FAC002,Ballari,2025-11-14,AB-,2,False,
USG000519,FAC002,Ballari,2025-11-16,O+,4,False,
USG000520,FAC002,Ballari,2025-11-16,A-,1,False,
USG000521,FAC002,Ballari,2025-11-17,O+,1,False,
USG000522,FAC002,Ballari,2025-11-18,O+,2,False,
USG000523,FAC002,Ballari,2025-11-18,B+,1,False,
USG000524,FAC002,Ballari,2025-11-19,A-,3,False,
USG000525,FAC002,Ballari,2025-11-20,B+,2,False,
USG000526,FAC002,Ballari,2025-11-21,O+,4,False,
USG000527,FAC002,Ballari,2025-11-21,A+,1,False,
USG000528,FAC002,Ballari,2025-11-22,O+,3,False,
USG000529,FAC002,Ballari,2025-11-24,O-,4,False,
USG000530,FAC002,Ballari,2025-11-25,O+,3,False,
USG000531,FAC002,Ballari,2025-11-25,A-,2,False,
USG000532,FAC002,Ballari,2025-11-25,AB-,1,False,
USG000533,FAC002,Ballari,2025-11-26,B+,4,False,
USG000534,FAC002,Ballari,2025-11-27,O+,2,False,
USG000535,FAC002,Ballari,2025-11-28,AB+,3,False,
USG000536,FAC002,Ballari,2025-11-29,O+,1,False,
USG000537,FAC002,Ballari,2025-11-29,B+,2,False,
USG000538,FAC002,Ballari,2025-11-30,A+,3,False,
USG000539,FAC002,Ballari,2025-12-03,B-,1,False,
USG000540,FAC002,Ballari,2025-12-04,AB-,3,False,
USG000541,FAC002,Ballari,2025-12-08,O+,4,False,
USG000542,FAC002,Ballari,2025-12-08,B+,1,False,
USG000543,FAC002,Ballari,2025-12-09,B-,1,False,
USG000544,FAC002,Ballari,2025-12-11,B+,4,False,
USG000545,FAC002,Ballari,2025-12-11,AB-,4,False,
USG000546,FAC002,Ballari,2025-12-14,B+,4,False,
USG000547,FAC002,Ballari,2025-12-14,B-,3,False,
USG000548,FAC002,Ballari,2025-12-16,O+,1,False,
USG000549,FAC002,Ballari,2025-12-16,B+,1,False,
USG000550,FAC002,Ballari,2025-12-19,B+,2,False,
USG000551,FAC002,Ballari,2025-12-19,O-,1,False,
USG000552,FAC002,Ballari,2025-12-19,A-,3,False,
USG000553,FAC002,Ballari,2025-12-20,B+,3,False,
USG000554,FAC002,Ballari,2025-12-21,AB-,2,False,
USG000555,FAC002,Ballari,2025-12-22,O-,3,False,
USG000556,FAC002,Ballari,2025-12-23,A+,3,False,
USG000557,FAC002,Ballari,2025-12-23,B-,3,False,
USG000558,FAC002,Ballari,2025-12-24,A+,4,False,
USG000559,FAC002,Ballari,2025-12-26,A+,2,False,
USG000560,FAC002,Ballari,2025-12-27,O+,1,False,
USG000561,FAC002,Ballari,2025-12-29,B+,2,False,
USG000562,FAC002,Ballari,2025-12-29,A+,3,False,
USG000563,FAC002,Ballari,2025-12-29,AB-,1,False,
USG000564,FAC002,Ballari,2025-12-31,O+,3,True,New Year travel period
USG000565,FAC002,Ballari,2026-01-01,O+,4,True,New Year travel period
USG000566,FAC002,Ballari,2026-01-02,O+,7,True,New Year travel period
USG000567,FAC002,Ballari,2026-01-02,AB-,2,True,New Year travel period
USG000568,FAC002,Ballari,2026-01-03,B+,2,False,
USG000569,FAC002,Ballari,2026-01-04,O+,3,False,
USG000570,FAC002,Ballari,2026-01-06,O-,4,False,
USG000571,FAC002,Ballari,2026-01-11,O+,3,False,
USG000572,FAC002,Ballari,2026-01-11,B+,4,False,
USG000573,FAC002,Ballari,2026-01-11,O-,4,False,
USG000574,FAC002,Ballari,2026-01-12,B+,1,False,
USG000575,FAC002,Ballari,2026-01-12,AB-,2,False,
USG000576,FAC002,Ballari,2026-01-13,O+,3,False,
USG000577,FAC002,Ballari,2026-01-13,B+,1,False,
USG000578,FAC002,Ballari,2026-01-13,B-,4,False,
USG000579,FAC002,Ballari,2026-01-14,O+,3,False,
USG000580,FAC002,Ballari,2026-01-15,B+,3,False,
USG000581,FAC002,Ballari,2026-01-15,AB-,4,False,
USG000582,FAC002,Ballari,2026-01-16,O+,3,False,
USG000583,FAC002,Ballari,2026-01-16,A-,1,False,
USG000584,FAC002,Ballari,2026-01-18,O+,4,False,
USG000585,FAC002,Ballari,2026-01-19,O+,1,False,
USG000586,FAC002,Ballari,2026-01-19,AB-,3,False,
USG000587,FAC002,Ballari,2026-01-20,A+,2,False,
USG000588,FAC002,Ballari,2026-01-20,A-,3,False,
USG000589,FAC002,Ballari,2026-01-21,O+,3,False,
USG000590,FAC002,Ballari,2026-01-21,O-,2,False,
USG000591,FAC002,Ballari,2026-01-22,A+,2,False,
USG000592,FAC002,Ballari,2026-01-24,O+,3,False,
USG000593,FAC002,Ballari,2026-01-24,B-,4,False,
USG000594,FAC002,Ballari,2026-01-26,O+,4,False,
USG000595,FAC002,Ballari,2026-01-26,B+,2,False,
USG000596,FAC002,Ballari,2026-01-27,O+,2,False,
USG000597,FAC002,Ballari,2026-01-27,AB+,4,False,
USG000598,FAC002,Ballari,2026-01-29,O+,1,False,
USG000599,FAC002,Ballari,2026-01-29,O-,1,False,
USG000600,FAC002,Ballari,2026-01-30,B+,3,False,
USG000601,FAC002,Ballari,2026-01-30,A+,3,False,
USG000602,FAC002,Ballari,2026-02-02,A+,1,False,
USG000603,FAC002,Ballari,2026-02-02,B-,4,False,
USG000604,FAC002,Ballari,2026-02-04,A+,4,False,
USG000605,FAC002,Ballari,2026-02-06,B+,3,False,
USG000606,FAC002,Ballari,2026-02-06,A-,4,False,
USG000607,FAC002,Ballari,2026-02-08,B+,3,False,
USG000608,FAC002,Ballari,2026-02-10,A+,4,False,
USG000609,FAC002,Ballari,2026-02-12,O+,2,False,
USG000610,FAC002,Ballari,2026-02-12,A-,2,False,
USG000611,FAC002,Ballari,2026-02-15,A+,1,False,
USG000612,FAC002,Ballari,2026-02-15,AB+,3,False,
USG000613,FAC002,Ballari,2026-02-15,B-,4,False,
USG000614,FAC002,Ballari,2026-02-18,O+,4,False,
USG000615,FAC002,Ballari,2026-02-20,B+,4,False,
USG000616,FAC002,Ballari,2026-02-23,A+,3,False,
USG000617,FAC002,Ballari,2026-02-23,B-,4,False,
USG000618,FAC002,Ballari,2026-02-24,B-,3,False,
USG000619,FAC002,Ballari,2026-02-25,B+,4,False,
USG000620,FAC002,Ballari,2026-02-25,AB-,4,False,
USG000621,FAC002,Ballari,2026-02-26,O+,1,False,
USG000622,FAC002,Ballari,2026-02-26,B-,1,False,
USG000623,FAC002,Ballari,2026-02-28,B+,1,False,
USG000624,FAC002,Ballari,2026-03-01,B-,3,False,
USG000625,FAC002,Ballari,2026-03-02,O+,2,False,
USG000626,FAC002,Ballari,2026-03-04,A+,3,False,
USG000627,FAC002,Ballari,2026-03-05,B+,4,False,
USG000628,FAC002,Ballari,2026-03-06,AB+,1,False,
USG000629,FAC002,Ballari,2026-03-06,A-,1,False,
USG000630,FAC002,Ballari,2026-03-07,AB+,1,False,
USG000631,FAC002,Ballari,2026-03-07,O-,2,False,
USG000632,FAC002,Ballari,2026-03-08,O+,2,False,
USG000633,FAC002,Ballari,2026-03-09,A+,4,False,
USG000634,FAC002,Ballari,2026-03-10,B+,1,False,
USG000635,FAC002,Ballari,2026-03-10,AB+,4,False,
USG000636,FAC002,Ballari,2026-03-10,A-,3,False,
USG000637,FAC002,Ballari,2026-03-12,O+,4,False,
USG000638,FAC002,Ballari,2026-03-12,A+,1,False,
USG000639,FAC002,Ballari,2026-03-12,AB+,3,False,
USG000640,FAC002,Ballari,2026-03-12,A-,4,False,
USG000641,FAC002,Ballari,2026-03-14,B-,4,False,
USG000642,FAC002,Ballari,2026-03-15,O-,1,False,
USG000643,FAC002,Ballari,2026-03-17,B+,3,False,
USG000644,FAC002,Ballari,2026-03-17,B-,1,False,
USG000645,FAC002,Ballari,2026-03-18,A+,3,False,
USG000646,FAC002,Ballari,2026-03-18,AB-,3,False,
USG000647,FAC002,Ballari,2026-03-19,O+,1,False,
USG000648,FAC002,Ballari,2026-03-20,A+,2,False,
USG000649,FAC002,Ballari,2026-03-20,O-,1,False,
USG000650,FAC002,Ballari,2026-03-20,AB-,1,False,
USG000651,FAC002,Ballari,2026-03-21,A+,2,False,
USG000652,FAC002,Ballari,2026-03-21,O-,1,False,
USG000653,FAC002,Ballari,2026-03-22,O+,2,False,
USG000654,FAC002,Ballari,2026-03-23,O+,2,False,
USG000655,FAC002,Ballari,2026-03-24,AB+,1,False,
USG000656,FAC002,Ballari,2026-03-25,B+,1,False,
USG000657,FAC002,Ballari,2026-03-25,AB+,3,False,
USG000658,FAC002,Ballari,2026-03-26,O+,3,False,
USG000659,FAC002,Ballari,2026-03-26,A-,2,False,
USG000660,FAC002,Ballari,2026-03-27,O+,3,False,
USG000661,FAC002,Ballari,2026-03-27,A+,2,False,
USG000662,FAC002,Ballari,2026-03-28,A-,1,False,
USG000663,FAC002,Ballari,2026-03-29,O-,3,False,
USG000664,FAC002,Ballari,2026-03-30,A+,1,False,
USG000665,FAC002,Ballari,2026-04-01,B+,4,False,
USG000666,FAC002,Ballari,2026-04-02,O+,4,False,
USG000667,FAC002,Ballari,2026-04-02,B+,3,False,
USG000668,FAC002,Ballari,2026-04-02,A+,2,False,
USG000669,FAC002,Ballari,2026-04-03,O+,2,False,
USG000670,FAC002,Ballari,2026-04-03,B+,4,False,
USG000671,FAC002,Ballari,2026-04-06,A-,1,False,
USG000672,FAC002,Ballari,2026-04-06,B-,4,False,
USG000673,FAC002,Ballari,2026-04-08,AB-,3,False,
USG000674,FAC002,Ballari,2026-04-09,O+,4,False,
USG000675,FAC002,Ballari,2026-04-09,AB+,4,False,
USG000676,FAC002,Ballari,2026-04-10,AB+,1,False,
USG000677,FAC002,Ballari,2026-04-12,O-,4,False,
USG000678,FAC002,Ballari,2026-04-13,O+,1,False,
USG000679,FAC002,Ballari,2026-04-15,B+,3,False,
USG000680,FAC002,Ballari,2026-04-16,AB-,4,False,
USG000681,FAC002,Ballari,2026-04-17,O+,4,False,
USG000682,FAC002,Ballari,2026-04-19,AB+,2,False,
USG000683,FAC002,Ballari,2026-04-24,O+,1,False,
USG000684,FAC002,Ballari,2026-04-25,O+,4,False,
USG000685,FAC002,Ballari,2026-04-27,A-,1,False,
USG000686,FAC002,Ballari,2026-04-28,A+,1,False,
USG000687,FAC002,Ballari,2026-04-29,O+,1,False,
USG000688,FAC002,Ballari,2026-05-03,O+,2,False,
USG000689,FAC002,Ballari,2026-05-04,O+,3,False,
USG000690,FAC002,Ballari,2026-05-05,B+,3,False,
USG000691,FAC002,Ballari,2026-05-05,B-,1,False,
USG000692,FAC002,Ballari,2026-05-07,B+,3,False,
USG000693,FAC002,Ballari,2026-05-08,B-,3,False,
USG000694,FAC002,Ballari,2026-05-09,O+,5,True,Local incident spike
USG000695,FAC002,Ballari,2026-05-09,AB+,5,True,Local incident spike
USG000696,FAC002,Ballari,2026-05-12,O+,3,False,
USG000697,FAC002,Ballari,2026-05-13,O+,1,False,
USG000698,FAC002,Ballari,2026-05-13,A-,3,False,
USG000699,FAC002,Ballari,2026-05-14,B-,1,False,
USG000700,FAC002,Ballari,2026-05-15,B+,2,False,
USG000701,FAC002,Ballari,2026-05-16,O+,4,False,
USG000702,FAC002,Ballari,2026-05-16,A+,1,False,
USG000703,FAC002,Ballari,2026-05-16,AB+,1,False,
USG000704,FAC002,Ballari,2026-05-16,B-,3,False,
USG000705,FAC002,Ballari,2026-05-19,B+,1,False,
USG000706,FAC002,Ballari,2026-05-19,AB-,1,False,
USG000707,FAC002,Ballari,2026-05-24,A-,4,False,
USG000708,FAC002,Ballari,2026-05-25,A+,4,False,
USG000709,FAC002,Ballari,2026-05-26,O+,2,False,
USG000710,FAC002,Ballari,2026-05-29,O+,1,False,
USG000711,FAC002,Ballari,2026-05-29,O-,2,False,
USG000712,FAC002,Ballari,2026-05-30,B+,1,False,
USG000713,FAC002,Ballari,2026-05-31,O-,1,False,
USG000714,FAC002,Ballari,2026-06-01,AB+,2,False,
USG000715,FAC002,Ballari,2026-06-02,B+,4,False,
USG000716,FAC002,Ballari,2026-06-04,A+,1,False,
USG000717,FAC002,Ballari,2026-06-05,A-,2,False,
USG000718,FAC002,Ballari,2026-06-06,A+,3,False,
USG000719,FAC002,Ballari,2026-06-06,B-,4,False,
USG000720,FAC002,Ballari,2026-06-08,B+,2,False,
USG000721,FAC002,Ballari,2026-06-09,AB-,4,False,
USG000722,FAC002,Ballari,2026-06-11,AB+,3,False,
USG000723,FAC002,Ballari,2026-06-13,O+,4,False,
USG000724,FAC002,Ballari,2026-06-15,A-,2,False,
USG000725,FAC002,Ballari,2026-06-16,B+,2,False,
USG000726,FAC002,Ballari,2026-06-17,AB+,2,False,
USG000727,FAC002,Ballari,2026-06-17,A-,3,False,
USG000728,FAC002,Ballari,2026-06-18,AB+,1,False,
USG000729,FAC002,Ballari,2026-06-18,B-,4,False,
USG000730,FAC002,Ballari,2026-06-20,O+,3,False,
USG000731,FAC002,Ballari,2026-06-20,A+,1,False,
USG000732,FAC002,Ballari,2026-06-22,O+,3,False,
USG000733,FAC002,Ballari,2026-06-22,A+,4,False,
USG000734,FAC002,Ballari,2026-06-23,A-,1,False,
USG000735,FAC002,Ballari,2026-06-27,O+,1,False,
USG000736,FAC002,Ballari,2026-06-29,B+,1,False,
USG000737,FAC002,Ballari,2026-06-29,B-,2,False,
USG000738,FAC002,Ballari,2026-06-30,B+,2,False,
USG000739,FAC002,Ballari,2026-07-02,B+,3,False,
USG000740,FAC002,Ballari,2026-07-04,AB+,3,False,
USG000741,FAC002,Ballari,2026-07-04,B-,4,False,
USG000742,FAC002,Ballari,2026-07-07,O+,2,False,
USG000743,FAC002,Ballari,2026-07-07,B+,3,False,
USG000744,FAC002,Ballari,2026-07-09,O+,1,False,
USG000745,FAC002,Ballari,2026-07-09,B+,2,False,
USG000746,FAC002,Ballari,2026-07-10,B+,4,False,
USG000747,FAC002,Ballari,2026-07-12,O+,1,False,
USG000748,FAC002,Ballari,2026-07-14,B-,2,False,
USG000749,FAC002,Ballari,2026-07-14,AB-,3,False,
USG000750,FAC002,Ballari,2026-07-15,O+,6,True,Monsoon peak flood-risk weeks
USG000751,FAC002,Ballari,2026-07-15,AB+,5,True,Monsoon peak flood-risk weeks
USG000752,FAC002,Ballari,2026-07-16,O+,4,True,Monsoon peak flood-risk weeks
USG000753,FAC002,Ballari,2026-07-16,A+,3,True,Monsoon peak flood-risk weeks
USG000754,FAC002,Ballari,2026-07-17,O+,3,True,Monsoon peak flood-risk weeks
USG000755,FAC002,Ballari,2026-07-17,B+,7,True,Monsoon peak flood-risk weeks
USG000756,FAC002,Ballari,2026-07-17,AB+,1,True,Monsoon peak flood-risk weeks
USG000757,FAC002,Ballari,2026-07-18,O+,6,True,Monsoon peak flood-risk weeks
USG000758,FAC002,Ballari,2026-07-18,AB+,2,True,Monsoon peak flood-risk weeks
USG000759,FAC002,Ballari,2026-07-19,A+,2,True,Monsoon peak flood-risk weeks
USG000760,FAC002,Ballari,2026-07-20,O+,4,True,Monsoon peak flood-risk weeks
USG000761,FAC002,Ballari,2026-07-20,AB+,3,True,Monsoon peak flood-risk weeks
USG000762,FAC002,Ballari,2026-07-21,O+,7,True,Monsoon peak flood-risk weeks
USG000763,FAC002,Ballari,2026-07-21,B-,5,True,Monsoon peak flood-risk weeks
USG000764,FAC002,Ballari,2026-07-23,B+,5,True,Monsoon peak flood-risk weeks
USG000765,FAC002,Ballari,2026-07-24,O+,6,True,Monsoon peak flood-risk weeks
USG000766,FAC002,Ballari,2026-07-25,O+,2,True,Monsoon peak flood-risk weeks
USG000767,FAC002,Ballari,2026-07-26,AB+,6,True,Monsoon peak flood-risk weeks
USG000768,FAC002,Ballari,2026-07-26,B-,4,True,Monsoon peak flood-risk weeks
USG000769,FAC002,Ballari,2026-07-27,AB-,5,True,Monsoon peak flood-risk weeks
USG000770,FAC002,Ballari,2026-07-28,O+,1,True,Monsoon peak flood-risk weeks
USG000771,FAC002,Ballari,2026-07-28,B+,3,True,Monsoon peak flood-risk weeks
USG000772,FAC002,Ballari,2026-07-29,B-,3,True,Monsoon peak flood-risk weeks
USG000773,FAC002,Ballari,2026-07-30,O+,3,True,Monsoon peak flood-risk weeks
USG000774,FAC002,Ballari,2026-07-30,B+,3,True,Monsoon peak flood-risk weeks
USG000775,FAC002,Ballari,2026-07-31,B+,4,True,Monsoon peak flood-risk weeks
USG000776,FAC002,Ballari,2026-07-31,A-,6,True,Monsoon peak flood-risk weeks
USG000777,FAC002,Ballari,2026-08-01,B+,1,True,Monsoon peak flood-risk weeks
USG000778,FAC003,Ballari,2025-08-02,B-,2,True,Monsoon peak flood-risk weeks
USG000779,FAC003,Ballari,2025-08-03,O+,7,True,Monsoon peak flood-risk weeks
USG000780,FAC003,Ballari,2025-08-03,B+,5,True,Monsoon peak flood-risk weeks
USG000781,FAC003,Ballari,2025-08-06,O+,1,False,
USG000782,FAC003,Ballari,2025-08-06,A+,2,False,
USG000783,FAC003,Ballari,2025-08-10,O+,1,False,
USG000784,FAC003,Ballari,2025-08-11,AB+,1,False,
USG000785,FAC003,Ballari,2025-08-13,O+,2,False,
USG000786,FAC003,Ballari,2025-08-14,O+,3,False,
USG000787,FAC003,Ballari,2025-08-15,O+,4,False,
USG000788,FAC003,Ballari,2025-08-15,AB-,2,False,
USG000789,FAC003,Ballari,2025-08-16,AB+,3,False,
USG000790,FAC003,Ballari,2025-08-16,AB-,1,False,
USG000791,FAC003,Ballari,2025-08-17,AB+,3,False,
USG000792,FAC003,Ballari,2025-08-20,A+,4,True,Local incident spike
USG000793,FAC003,Ballari,2025-08-21,O-,3,False,
USG000794,FAC003,Ballari,2025-08-22,B+,1,False,
USG000795,FAC003,Ballari,2025-08-23,A+,3,False,
USG000796,FAC003,Ballari,2025-08-26,A+,1,False,
USG000797,FAC003,Ballari,2025-08-29,O-,2,False,
USG000798,FAC003,Ballari,2025-08-30,A+,3,False,
USG000799,FAC003,Ballari,2025-08-30,AB+,2,False,
USG000800,FAC003,Ballari,2025-08-31,O+,2,False,
USG000801,FAC003,Ballari,2025-08-31,B+,4,False,
USG000802,FAC003,Ballari,2025-08-31,A+,3,False,
USG000803,FAC003,Ballari,2025-09-05,B+,1,False,
USG000804,FAC003,Ballari,2025-09-05,A-,2,False,
USG000805,FAC003,Ballari,2025-09-06,O+,2,False,
USG000806,FAC003,Ballari,2025-09-07,AB-,3,False,
USG000807,FAC003,Ballari,2025-09-08,B+,1,False,
USG000808,FAC003,Ballari,2025-09-09,B+,3,False,
USG000809,FAC003,Ballari,2025-09-10,AB+,2,False,
USG000810,FAC003,Ballari,2025-09-11,B+,1,False,
USG000811,FAC003,Ballari,2025-09-11,O-,1,False,
USG000812,FAC003,Ballari,2025-09-13,O+,2,False,
USG000813,FAC003,Ballari,2025-09-13,A+,2,False,
USG000814,FAC003,Ballari,2025-09-14,O+,4,False,
USG000815,FAC003,Ballari,2025-09-14,A-,4,False,
USG000816,FAC003,Ballari,2025-09-16,O+,1,True,Festival travel peak (Dasara)
USG000817,FAC003,Ballari,2025-09-16,B+,3,True,Festival travel peak (Dasara)
USG000818,FAC003,Ballari,2025-09-18,AB+,2,True,Festival travel peak (Dasara)
USG000819,FAC003,Ballari,2025-09-18,O-,2,True,Festival travel peak (Dasara)
USG000820,FAC003,Ballari,2025-09-19,O-,2,True,Festival travel peak (Dasara)
USG000821,FAC003,Ballari,2025-09-21,B+,1,True,Festival travel peak (Dasara)
USG000822,FAC003,Ballari,2025-09-21,A+,5,True,Festival travel peak (Dasara)
USG000823,FAC003,Ballari,2025-09-22,O+,7,True,Festival travel peak (Dasara)
USG000824,FAC003,Ballari,2025-09-22,B+,7,True,Festival travel peak (Dasara)
USG000825,FAC003,Ballari,2025-09-23,AB-,3,True,Festival travel peak (Dasara)
USG000826,FAC003,Ballari,2025-09-24,O+,3,True,Festival travel peak (Dasara)
USG000827,FAC003,Ballari,2025-09-24,O-,5,True,Festival travel peak (Dasara)
USG000828,FAC003,Ballari,2025-09-24,B-,6,True,Festival travel peak (Dasara)
